time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
2831.65,6,1,0,12,13
2833.92,6,1,0,13,12
2833.92,6,1,1,12,12
2838.41,6,1,1,16,8
2838.41,6,1,1,0,24
2840.02,7,1,0,0,24
2851.52,7,0,0,1,24
2851.52,7,0,0,0,25
2933.97,7,0,0,16,9
2933.97,7,0,0,12,13
2933.97,7,0,0,10,15
2933.97,7,0,0,2,23
2933.97,7,0,2,0,23
2940.07,9,0,0,0,23
2969.9,9,0,0,4,19
2969.9,9,0,0,3,20
2969.9,9,0,0,2,21
2969.9,9,0,0,0,23
3012.63,9,0,0,1,22
3012.63,9,0,0,0,23
3014.68,9,0,0,8,15
3014.68,9,0,0,0,23
3024.24,9,0,0,8,15
3024.24,9,0,0,0,23
3032.98,9,0,0,1,22
3032.98,9,0,0,0,23
3073.04,9,0,0,8,15
3073.04,9,0,0,0,23
3120,8,1,0,0,23
3121.84,8,1,0,8,15
3121.84,8,1,0,0,23
3127.11,8,1,0,2,21
3127.11,8,1,0,4,19
3127.11,8,1,0,6,17
3127.11,8,1,0,4,19
3127.11,8,1,0,0,23
3143.79,8,1,0,4,19
3143.79,8,1,0,0,23
3160.48,8,1,0,4,19
3160.48,8,1,0,3,20
3160.48,8,1,0,2,21
3160.48,8,1,0,0,23
3169.73,8,1,0,1,22
3169.73,8,1,0,0,23
3238,8,1,0,1,22
3238,8,1,0,0,23
3247.26,8,1,0,1,22
3247.26,8,1,0,0,23
3248.99,8,1,0,1,22
3256.51,8,1,0,2,21
3256.51,8,1,0,0,23
3258.24,8,1,0,1,22
3263.12,8,1,0,3,20
3263.12,8,1,0,1,22
3268.06,8,1,0,3,20
3268.06,8,1,0,1,22
3271.52,8,0,0,2,22
3274.67,8,0,0,4,20
3274.67,8,0,0,0,24
3292.62,8,0,0,1,23
3292.62,8,0,1,0,23
3298.72,9,0,0,0,23
3300.92,9,0,0,8,15
3300.92,9,0,0,4,19
3300.92,9,0,0,0,23
3301.43,9,0,0,2,21
3304.92,9,0,0,6,17
3304.92,9,0,0,10,13
3304.92,9,0,0,6,17
3308.91,9,0,0,10,13
3310.6,9,0,0,14,9
3318.43,9,0,0,12,11
3325.04,9,0,0,14,9
3325.2,9,0,0,16,7
3325.2,9,0,0,0,23
3335.55,9,0,0,16,7
3335.55,9,0,0,12,11
3335.55,9,0,0,10,13
3335.55,9,0,0,8,15
3335.55,9,0,0,0,23
3356.38,9,0,0,1,22
3356.38,9,0,0,2,21
3356.38,9,0,1,1,21
3356.38,9,0,2,0,21
3362.48,11,0,0,0,21
3362.48,11,0,0,0,21
3416.26,11,0,0,8,13
3416.26,11,0,0,6,15
3416.26,11,0,0,2,19
3416.26,11,0,0,1,20
3416.26,11,0,0,0,21
3419.46,11,0,0,1,20
3419.46,11,0,0,0,21
3420,10,1,0,0,21
3527.56,10,1,0,2,19
